ID,Year,LocationAbbr,Topic,Response,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder
865042.0,2004.0,VI,Education,Some post-H.S.,Crude Prevalence,18.4,,,16.7,20.1,521.0,Overall,Overall,EDUCA,62.0,62.0
865043.0,2004.0,VI,Education,College+,Crude Prevalence,22.4,,,20.6,24.2,720.0,Overall,Overall,EDUCA,62.0,62.0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
643672.0,2005.0,US,Education,Less than H.S.,Crude Prevalence,10.0,**,Median value reported with no confidence intervals,,,53.0,Overall,Overall,EDUCA,1.0,1.0
643673.0,2005.0,US,Education,H.S. or G.E.D.,Crude Prevalence,30.5,**,Median value reported with no confidence intervals,,,53.0,Overall,Overall,EDUCA,1.0,1.0
643674.0,2005.0,US,Education,Some post-H.S.,Crude Prevalence,26.5,**,Median value reported with no confidence intervals,,,53.0,Overall,Overall,EDUCA,1.0,1.0
643675.0,2005.0,US,Education,College+,Crude Prevalence,30.5,**,Median value reported with no confidence intervals,,,53.0,Overall,Overall,EDUCA,1.0,1.0
643563.0,2005.0,UW,Education,Less than H.S.,Crude Prevalence,9.6,**,Median value reported with no confidence intervals,,,51.0,Overall,Overall,EDUCA,2.0,2.0
643564.0,2005.0,UW,Education,H.S. or G.E.D.,Crude Prevalence,30.5,**,Median value reported with no confidence intervals,,,51.0,Overall,Overall,EDUCA,2.0,2.0
643565.0,2005.0,UW,Education,Some post-H.S.,Crude Prevalence,26.6,**,Median value reported with no confidence intervals,,,51.0,Overall,Overall,EDUCA,2.0,2.0
643566.0,2005.0,UW,Education,College+,Crude Prevalence,30.7,**,Median value reported with no confidence intervals,,,51.0,Overall,Overall,EDUCA,2.0,2.0
640407.0,2005.0,AL,Education,Less than H.S.,Crude Prevalence,15.3,,,13.7,16.9,510.0,Overall,Overall,EDUCA,3.0,3.0
640408.0,2005.0,AL,Education,H.S. or G.E.D.,Crude Prevalence,32.9,,,30.8,35.0,1044.0,Overall,Overall,EDUCA,3.0,3.0
640409.0,2005.0,AL,Education,Some post-H.S.,Crude Prevalence,27.1,,,25.1,29.1,849.0,Overall,Overall,EDUCA,3.0,3.0
640410.0,2005.0,AL,Education,College+,Crude Prevalence,24.6,,,22.8,26.4,789.0,Overall,Overall,EDUCA,3.0,3.0
643074.0,2005.0,AK,Education,Less than H.S.,Crude Prevalence,9.4,,,7.6,11.2,266.0,Overall,Overall,EDUCA,4.0,4.0
643075.0,2005.0,AK,Education,H.S. or G.E.D.,Crude Prevalence,31.1,,,28.6,33.6,884.0,Overall,Overall,EDUCA,4.0,4.0
643076.0,2005.0,AK,Education,Some post-H.S.,Crude Prevalence,30.3,,,27.7,32.9,822.0,Overall,Overall,EDUCA,4.0,4.0
643077.0,2005.0,AK,Education,College+,Crude Prevalence,29.2,,,26.8,31.6,835.0,Overall,Overall,EDUCA,4.0,4.0
645224.0,2005.0,AZ,Education,Less than H.S.,Crude Prevalence,12.4,,,10.0,14.8,599.0,Overall,Overall,EDUCA,5.0,5.0
645225.0,2005.0,AZ,Education,H.S. or G.E.D.,Crude Prevalence,26.5,,,23.9,29.1,1337.0,Overall,Overall,EDUCA,5.0,5.0
645226.0,2005.0,AZ,Education,Some post-H.S.,Crude Prevalence,30.2,,,27.8,32.6,1377.0,Overall,Overall,EDUCA,5.0,5.0
645227.0,2005.0,AZ,Education,College+,Crude Prevalence,30.8,,,28.3,33.3,1386.0,Overall,Overall,EDUCA,5.0,5.0
647257.0,2005.0,AR,Education,Less than H.S.,Crude Prevalence,13.3,,,12.1,14.5,673.0,Overall,Overall,EDUCA,6.0,6.0
647258.0,2005.0,AR,Education,H.S. or G.E.D.,Crude Prevalence,36.3,,,34.7,37.9,1896.0,Overall,Overall,EDUCA,6.0,6.0
647259.0,2005.0,AR,Education,Some post-H.S.,Crude Prevalence,23.8,,,22.4,25.2,1269.0,Overall,Overall,EDUCA,6.0,6.0
647260.0,2005.0,AR,Education,College+,Crude Prevalence,26.7,,,25.3,28.1,1432.0,Overall,Overall,EDUCA,6.0,6.0
650098.0,2005.0,CA,Education,Less than H.S.,Crude Prevalence,19.1,,,17.6,20.6,814.0,Overall,Overall,EDUCA,7.0,7.0
650099.0,2005.0,CA,Education,H.S. or G.E.D.,Crude Prevalence,23.3,,,21.8,24.8,1308.0,Overall,Overall,EDUCA,7.0,7.0
650100.0,2005.0,CA,Education,Some post-H.S.,Crude Prevalence,26.5,,,25.1,27.9,1709.0,Overall,Overall,EDUCA,7.0,7.0
650101.0,2005.0,CA,Education,College+,Crude Prevalence,31.1,,,29.7,32.5,2265.0,Overall,Overall,EDUCA,7.0,7.0
652893.0,2005.0,CO,Education,Less than H.S.,Crude Prevalence,10.3,,,9.2,11.4,454.0,Overall,Overall,EDUCA,8.0,8.0
652894.0,2005.0,CO,Education,H.S. or G.E.D.,Crude Prevalence,24.6,,,23.3,25.9,1429.0,Overall,Overall,EDUCA,8.0,8.0
652895.0,2005.0,CO,Education,Some post-H.S.,Crude Prevalence,27.1,,,25.7,28.5,1616.0,Overall,Overall,EDUCA,8.0,8.0
652896.0,2005.0,CO,Education,College+,Crude Prevalence,38.0,,,36.6,39.4,2467.0,Overall,Overall,EDUCA,8.0,8.0
654306.0,2005.0,CT,Education,Less than H.S.,Crude Prevalence,6.8,,,5.9,7.7,430.0,Overall,Overall,EDUCA,9.0,9.0
654307.0,2005.0,CT,Education,H.S. or G.E.D.,Crude Prevalence,26.3,,,24.6,28.0,1376.0,Overall,Overall,EDUCA,9.0,9.0
654308.0,2005.0,CT,Education,Some post-H.S.,Crude Prevalence,23.5,,,21.8,25.2,1183.0,Overall,Overall,EDUCA,9.0,9.0
654309.0,2005.0,CT,Education,College+,Crude Prevalence,43.4,,,41.6,45.2,2248.0,Overall,Overall,EDUCA,9.0,9.0
657302.0,2005.0,DE,Education,Less than H.S.,Crude Prevalence,7.7,,,6.6,8.8,356.0,Overall,Overall,EDUCA,10.0,10.0
657303.0,2005.0,DE,Education,H.S. or G.E.D.,Crude Prevalence,30.8,,,28.9,32.7,1381.0,Overall,Overall,EDUCA,10.0,10.0
657304.0,2005.0,DE,Education,Some post-H.S.,Crude Prevalence,23.8,,,22.0,25.6,1014.0,Overall,Overall,EDUCA,10.0,10.0
657305.0,2005.0,DE,Education,College+,Crude Prevalence,37.7,,,35.7,39.7,1434.0,Overall,Overall,EDUCA,10.0,10.0
659885.0,2005.0,DC,Education,Less than H.S.,Crude Prevalence,8.5,,,7.2,9.8,248.0,Overall,Overall,EDUCA,11.0,11.0
659886.0,2005.0,DC,Education,H.S. or G.E.D.,Crude Prevalence,20.4,,,18.6,22.2,604.0,Overall,Overall,EDUCA,11.0,11.0
659887.0,2005.0,DC,Education,Some post-H.S.,Crude Prevalence,20.0,,,18.0,22.0,619.0,Overall,Overall,EDUCA,11.0,11.0
659888.0,2005.0,DC,Education,College+,Crude Prevalence,51.1,,,48.9,53.3,2260.0,Overall,Overall,EDUCA,11.0,11.0
662138.0,2005.0,FL,Education,Less than H.S.,Crude Prevalence,12.1,,,11.0,13.2,955.0,Overall,Overall,EDUCA,12.0,12.0
662139.0,2005.0,FL,Education,H.S. or G.E.D.,Crude Prevalence,29.2,,,27.7,30.7,2548.0,Overall,Overall,EDUCA,12.0,12.0
662140.0,2005.0,FL,Education,Some post-H.S.,Crude Prevalence,27.7,,,26.3,29.1,2260.0,Overall,Overall,EDUCA,12.0,12.0
662141.0,2005.0,FL,Education,College+,Crude Prevalence,31.0,,,29.6,32.4,2404.0,Overall,Overall,EDUCA,12.0,12.0
664456.0,2005.0,GA,Education,Less than H.S.,Crude Prevalence,12.8,,,11.5,14.1,914.0,Overall,Overall,EDUCA,13.0,13.0
664457.0,2005.0,GA,Education,H.S. or G.E.D.,Crude Prevalence,32.0,,,30.2,33.8,1892.0,Overall,Overall,EDUCA,13.0,13.0
664458.0,2005.0,GA,Education,Some post-H.S.,Crude Prevalence,24.5,,,22.9,26.1,1487.0,Overall,Overall,EDUCA,13.0,13.0
664459.0,2005.0,GA,Education,College+,Crude Prevalence,30.7,,,29.1,32.3,1757.0,Overall,Overall,EDUCA,13.0,13.0
666778.0,2005.0,HI,Education,Less than H.S.,Crude Prevalence,6.2,,,5.3,7.1,384.0,Overall,Overall,EDUCA,14.0,14.0
666779.0,2005.0,HI,Education,H.S. or G.E.D.,Crude Prevalence,28.7,,,27.1,30.3,1750.0,Overall,Overall,EDUCA,14.0,14.0
666780.0,2005.0,HI,Education,Some post-H.S.,Crude Prevalence,29.1,,,27.5,30.7,1856.0,Overall,Overall,EDUCA,14.0,14.0
666781.0,2005.0,HI,Education,College+,Crude Prevalence,36.0,,,34.4,37.6,2409.0,Overall,Overall,EDUCA,14.0,14.0
668954.0,2005.0,ID,Education,Less than H.S.,Crude Prevalence,9.6,,,8.3,10.9,508.0,Overall,Overall,EDUCA,15.0,15.0
668955.0,2005.0,ID,Education,H.S. or G.E.D.,Crude Prevalence,31.7,,,30.0,33.4,1812.0,Overall,Overall,EDUCA,15.0,15.0
668956.0,2005.0,ID,Education,Some post-H.S.,Crude Prevalence,31.1,,,29.5,32.7,1850.0,Overall,Overall,EDUCA,15.0,15.0
668957.0,2005.0,ID,Education,College+,Crude Prevalence,27.7,,,26.2,29.2,1555.0,Overall,Overall,EDUCA,15.0,15.0
671990.0,2005.0,IL,Education,Less than H.S.,Crude Prevalence,10.0,,,8.7,11.3,394.0,Overall,Overall,EDUCA,16.0,16.0
671991.0,2005.0,IL,Education,H.S. or G.E.D.,Crude Prevalence,28.2,,,26.6,29.8,1457.0,Overall,Overall,EDUCA,16.0,16.0
671992.0,2005.0,IL,Education,Some post-H.S.,Crude Prevalence,28.3,,,26.7,29.9,1392.0,Overall,Overall,EDUCA,16.0,16.0
671993.0,2005.0,IL,Education,College+,Crude Prevalence,33.4,,,31.8,35.0,1820.0,Overall,Overall,EDUCA,16.0,16.0
673902.0,2005.0,IN,Education,Less than H.S.,Crude Prevalence,11.2,,,10.1,12.3,549.0,Overall,Overall,EDUCA,17.0,17.0
673903.0,2005.0,IN,Education,H.S. or G.E.D.,Crude Prevalence,36.8,,,35.3,38.3,2070.0,Overall,Overall,EDUCA,17.0,17.0
673904.0,2005.0,IN,Education,Some post-H.S.,Crude Prevalence,25.3,,,24.0,26.6,1427.0,Overall,Overall,EDUCA,17.0,17.0
673905.0,2005.0,IN,Education,College+,Crude Prevalence,26.7,,,25.4,28.0,1582.0,Overall,Overall,EDUCA,17.0,17.0
676604.0,2005.0,IA,Education,Less than H.S.,Crude Prevalence,8.9,,,7.8,10.0,423.0,Overall,Overall,EDUCA,18.0,18.0
676605.0,2005.0,IA,Education,H.S. or G.E.D.,Crude Prevalence,35.2,,,33.6,36.8,1834.0,Overall,Overall,EDUCA,18.0,18.0
676606.0,2005.0,IA,Education,Some post-H.S.,Crude Prevalence,27.5,,,26.0,29.0,1329.0,Overall,Overall,EDUCA,18.0,18.0
676607.0,2005.0,IA,Education,College+,Crude Prevalence,28.4,,,27.0,29.8,1454.0,Overall,Overall,EDUCA,18.0,18.0
678708.0,2005.0,KS,Education,Less than H.S.,Crude Prevalence,8.7,,,7.8,9.6,649.0,Overall,Overall,EDUCA,19.0,19.0
678709.0,2005.0,KS,Education,H.S. or G.E.D.,Crude Prevalence,30.5,,,29.3,31.7,2685.0,Overall,Overall,EDUCA,19.0,19.0
678710.0,2005.0,KS,Education,Some post-H.S.,Crude Prevalence,28.2,,,27.0,29.4,2413.0,Overall,Overall,EDUCA,19.0,19.0
678711.0,2005.0,KS,Education,College+,Crude Prevalence,32.7,,,31.5,33.9,2872.0,Overall,Overall,EDUCA,19.0,19.0
680699.0,2005.0,KY,Education,Less than H.S.,Crude Prevalence,15.5,,,14.3,16.7,1287.0,Overall,Overall,EDUCA,20.0,20.0
680700.0,2005.0,KY,Education,H.S. or G.E.D.,Crude Prevalence,38.1,,,36.3,39.9,2529.0,Overall,Overall,EDUCA,20.0,20.0
680701.0,2005.0,KY,Education,Some post-H.S.,Crude Prevalence,23.7,,,22.1,25.3,1473.0,Overall,Overall,EDUCA,20.0,20.0
680702.0,2005.0,KY,Education,College+,Crude Prevalence,22.6,,,21.1,24.1,1303.0,Overall,Overall,EDUCA,20.0,20.0
684037.0,2005.0,LA,Education,Less than H.S.,Crude Prevalence,13.8,,,12.3,15.3,413.0,Overall,Overall,EDUCA,21.0,21.0
684038.0,2005.0,LA,Education,H.S. or G.E.D.,Crude Prevalence,36.4,,,34.3,38.5,1026.0,Overall,Overall,EDUCA,21.0,21.0
684039.0,2005.0,LA,Education,Some post-H.S.,Crude Prevalence,24.3,,,22.4,26.2,681.0,Overall,Overall,EDUCA,21.0,21.0
684040.0,2005.0,LA,Education,College+,Crude Prevalence,25.5,,,23.7,27.3,807.0,Overall,Overall,EDUCA,21.0,21.0
685768.0,2005.0,ME,Education,Less than H.S.,Crude Prevalence,8.5,,,7.2,9.8,292.0,Overall,Overall,EDUCA,22.0,22.0
685769.0,2005.0,ME,Education,H.S. or G.E.D.,Crude Prevalence,34.4,,,32.6,36.2,1348.0,Overall,Overall,EDUCA,22.0,22.0
685770.0,2005.0,ME,Education,Some post-H.S.,Crude Prevalence,26.2,,,24.5,27.9,1007.0,Overall,Overall,EDUCA,22.0,22.0
685771.0,2005.0,ME,Education,College+,Crude Prevalence,30.9,,,29.3,32.5,1306.0,Overall,Overall,EDUCA,22.0,22.0
688316.0,2005.0,MD,Education,Less than H.S.,Crude Prevalence,6.3,,,5.6,7.0,527.0,Overall,Overall,EDUCA,23.0,23.0
688317.0,2005.0,MD,Education,H.S. or G.E.D.,Crude Prevalence,26.9,,,25.6,28.2,2339.0,Overall,Overall,EDUCA,23.0,23.0
688318.0,2005.0,MD,Education,Some post-H.S.,Crude Prevalence,24.3,,,23.1,25.5,2053.0,Overall,Overall,EDUCA,23.0,23.0
688319.0,2005.0,MD,Education,College+,Crude Prevalence,42.5,,,41.1,43.9,3694.0,Overall,Overall,EDUCA,23.0,23.0
690922.0,2005.0,MA,Education,Less than H.S.,Crude Prevalence,8.3,,,7.4,9.2,910.0,Overall,Overall,EDUCA,24.0,24.0
690923.0,2005.0,MA,Education,H.S. or G.E.D.,Crude Prevalence,25.7,,,24.4,27.0,2386.0,Overall,Overall,EDUCA,24.0,24.0
690924.0,2005.0,MA,Education,Some post-H.S.,Crude Prevalence,22.8,,,21.5,24.1,1954.0,Overall,Overall,EDUCA,24.0,24.0
690925.0,2005.0,MA,Education,College+,Crude Prevalence,43.2,,,41.8,44.6,3627.0,Overall,Overall,EDUCA,24.0,24.0
692651.0,2005.0,MI,Education,Less than H.S.,Crude Prevalence,8.9,,,8.2,9.6,963.0,Overall,Overall,EDUCA,25.0,25.0
692652.0,2005.0,MI,Education,H.S. or G.E.D.,Crude Prevalence,32.1,,,31.1,33.1,3938.0,Overall,Overall,EDUCA,25.0,25.0
692653.0,2005.0,MI,Education,Some post-H.S.,Crude Prevalence,29.1,,,28.1,30.1,3485.0,Overall,Overall,EDUCA,25.0,25.0
692654.0,2005.0,MI,Education,College+,Crude Prevalence,29.8,,,28.8,30.8,3719.0,Overall,Overall,EDUCA,25.0,25.0
695810.0,2005.0,MN,Education,Less than H.S.,Crude Prevalence,5.8,,,4.5,7.1,151.0,Overall,Overall,EDUCA,26.0,26.0
695811.0,2005.0,MN,Education,H.S. or G.E.D.,Crude Prevalence,26.2,,,24.2,28.2,782.0,Overall,Overall,EDUCA,26.0,26.0
695812.0,2005.0,MN,Education,Some post-H.S.,Crude Prevalence,33.5,,,31.3,35.7,901.0,Overall,Overall,EDUCA,26.0,26.0
695813.0,2005.0,MN,Education,College+,Crude Prevalence,34.5,,,32.4,36.6,993.0,Overall,Overall,EDUCA,26.0,26.0
697645.0,2005.0,MS,Education,Less than H.S.,Crude Prevalence,17.8,,,16.4,19.2,825.0,Overall,Overall,EDUCA,27.0,27.0
697646.0,2005.0,MS,Education,H.S. or G.E.D.,Crude Prevalence,35.2,,,33.3,37.1,1465.0,Overall,Overall,EDUCA,27.0,27.0
697647.0,2005.0,MS,Education,Some post-H.S.,Crude Prevalence,24.6,,,23.0,26.2,1092.0,Overall,Overall,EDUCA,27.0,27.0
697648.0,2005.0,MS,Education,College+,Crude Prevalence,22.4,,,20.9,23.9,1047.0,Overall,Overall,EDUCA,27.0,27.0
699337.0,2005.0,MO,Education,Less than H.S.,Crude Prevalence,11.4,,,10.1,12.7,658.0,Overall,Overall,EDUCA,28.0,28.0
699338.0,2005.0,MO,Education,H.S. or G.E.D.,Crude Prevalence,33.6,,,31.6,35.6,1924.0,Overall,Overall,EDUCA,28.0,28.0
699339.0,2005.0,MO,Education,Some post-H.S.,Crude Prevalence,27.9,,,25.9,29.9,1298.0,Overall,Overall,EDUCA,28.0,28.0
699340.0,2005.0,MO,Education,College+,Crude Prevalence,27.1,,,25.2,29.0,1279.0,Overall,Overall,EDUCA,28.0,28.0
702844.0,2005.0,MT,Education,Less than H.S.,Crude Prevalence,8.9,,,7.6,10.2,396.0,Overall,Overall,EDUCA,29.0,29.0
702845.0,2005.0,MT,Education,H.S. or G.E.D.,Crude Prevalence,32.9,,,31.1,34.7,1639.0,Overall,Overall,EDUCA,29.0,29.0
702846.0,2005.0,MT,Education,Some post-H.S.,Crude Prevalence,26.9,,,25.2,28.6,1401.0,Overall,Overall,EDUCA,29.0,29.0
702847.0,2005.0,MT,Education,College+,Crude Prevalence,31.2,,,29.5,32.9,1536.0,Overall,Overall,EDUCA,29.0,29.0
705190.0,2005.0,NE,Education,Less than H.S.,Crude Prevalence,8.6,,,7.7,9.5,732.0,Overall,Overall,EDUCA,30.0,30.0
705191.0,2005.0,NE,Education,H.S. or G.E.D.,Crude Prevalence,32.5,,,31.1,33.9,2923.0,Overall,Overall,EDUCA,30.0,30.0
705192.0,2005.0,NE,Education,Some post-H.S.,Crude Prevalence,29.4,,,28.0,30.8,2371.0,Overall,Overall,EDUCA,30.0,30.0
705193.0,2005.0,NE,Education,College+,Crude Prevalence,29.5,,,28.1,30.9,2295.0,Overall,Overall,EDUCA,30.0,30.0
707394.0,2005.0,NV,Education,Less than H.S.,Crude Prevalence,13.9,,,11.8,16.0,324.0,Overall,Overall,EDUCA,31.0,31.0
707395.0,2005.0,NV,Education,H.S. or G.E.D.,Crude Prevalence,28.7,,,26.2,31.2,876.0,Overall,Overall,EDUCA,31.0,31.0
707396.0,2005.0,NV,Education,Some post-H.S.,Crude Prevalence,30.2,,,27.8,32.6,1022.0,Overall,Overall,EDUCA,31.0,31.0
707397.0,2005.0,NV,Education,College+,Crude Prevalence,27.2,,,24.9,29.5,932.0,Overall,Overall,EDUCA,31.0,31.0
709251.0,2005.0,NH,Education,Less than H.S.,Crude Prevalence,6.9,,,6.0,7.8,392.0,Overall,Overall,EDUCA,32.0,32.0
709252.0,2005.0,NH,Education,H.S. or G.E.D.,Crude Prevalence,29.2,,,27.8,30.6,1807.0,Overall,Overall,EDUCA,32.0,32.0
709253.0,2005.0,NH,Education,Some post-H.S.,Crude Prevalence,25.4,,,24.0,26.8,1477.0,Overall,Overall,EDUCA,32.0,32.0
709254.0,2005.0,NH,Education,College+,Crude Prevalence,38.6,,,37.1,40.1,2351.0,Overall,Overall,EDUCA,32.0,32.0
711955.0,2005.0,NJ,Education,Less than H.S.,Crude Prevalence,10.4,,,9.6,11.2,1199.0,Overall,Overall,EDUCA,33.0,33.0
711956.0,2005.0,NJ,Education,H.S. or G.E.D.,Crude Prevalence,28.6,,,27.5,29.7,3978.0,Overall,Overall,EDUCA,33.0,33.0
711957.0,2005.0,NJ,Education,Some post-H.S.,Crude Prevalence,22.6,,,21.6,23.6,3084.0,Overall,Overall,EDUCA,33.0,33.0
711958.0,2005.0,NJ,Education,College+,Crude Prevalence,38.3,,,37.2,39.4,5356.0,Overall,Overall,EDUCA,33.0,33.0
714663.0,2005.0,NM,Education,Less than H.S.,Crude Prevalence,14.7,,,13.4,16.0,829.0,Overall,Overall,EDUCA,34.0,34.0
714664.0,2005.0,NM,Education,H.S. or G.E.D.,Crude Prevalence,28.7,,,27.1,30.3,1501.0,Overall,Overall,EDUCA,34.0,34.0
714665.0,2005.0,NM,Education,Some post-H.S.,Crude Prevalence,26.5,,,25.0,28.0,1458.0,Overall,Overall,EDUCA,34.0,34.0
714666.0,2005.0,NM,Education,College+,Crude Prevalence,30.1,,,28.6,31.6,1781.0,Overall,Overall,EDUCA,34.0,34.0
716985.0,2005.0,NY,Education,Less than H.S.,Crude Prevalence,11.1,,,10.0,12.2,632.0,Overall,Overall,EDUCA,35.0,35.0
716986.0,2005.0,NY,Education,H.S. or G.E.D.,Crude Prevalence,29.2,,,27.9,30.5,2213.0,Overall,Overall,EDUCA,35.0,35.0
716987.0,2005.0,NY,Education,Some post-H.S.,Crude Prevalence,23.4,,,22.1,24.7,1795.0,Overall,Overall,EDUCA,35.0,35.0
716988.0,2005.0,NY,Education,College+,Crude Prevalence,36.3,,,34.9,37.7,3123.0,Overall,Overall,EDUCA,35.0,35.0
719357.0,2005.0,NC,Education,Less than H.S.,Crude Prevalence,17.3,,,16.4,18.2,2735.0,Overall,Overall,EDUCA,36.0,36.0
719358.0,2005.0,NC,Education,H.S. or G.E.D.,Crude Prevalence,29.5,,,28.6,30.4,5207.0,Overall,Overall,EDUCA,36.0,36.0
719359.0,2005.0,NC,Education,Some post-H.S.,Crude Prevalence,24.4,,,23.5,25.3,4203.0,Overall,Overall,EDUCA,36.0,36.0
719360.0,2005.0,NC,Education,College+,Crude Prevalence,28.7,,,27.8,29.6,5078.0,Overall,Overall,EDUCA,36.0,36.0
721904.0,2005.0,ND,Education,Less than H.S.,Crude Prevalence,8.3,,,7.2,9.4,355.0,Overall,Overall,EDUCA,37.0,37.0
721905.0,2005.0,ND,Education,H.S. or G.E.D.,Crude Prevalence,28.7,,,27.0,30.4,1163.0,Overall,Overall,EDUCA,37.0,37.0
721906.0,2005.0,ND,Education,Some post-H.S.,Crude Prevalence,31.9,,,30.1,33.7,1251.0,Overall,Overall,EDUCA,37.0,37.0
721907.0,2005.0,ND,Education,College+,Crude Prevalence,31.1,,,29.4,32.8,1234.0,Overall,Overall,EDUCA,37.0,37.0
723477.0,2005.0,OH,Education,Less than H.S.,Crude Prevalence,8.5,,,7.4,9.6,712.0,Overall,Overall,EDUCA,38.0,38.0
723478.0,2005.0,OH,Education,H.S. or G.E.D.,Crude Prevalence,36.5,,,34.7,38.3,2523.0,Overall,Overall,EDUCA,38.0,38.0
723479.0,2005.0,OH,Education,Some post-H.S.,Crude Prevalence,24.4,,,22.8,26.0,1804.0,Overall,Overall,EDUCA,38.0,38.0
723480.0,2005.0,OH,Education,College+,Crude Prevalence,30.5,,,28.8,32.2,2444.0,Overall,Overall,EDUCA,38.0,38.0
726709.0,2005.0,OK,Education,Less than H.S.,Crude Prevalence,14.1,,,13.0,15.2,2034.0,Overall,Overall,EDUCA,39.0,39.0
727008.0,2005.0,OK,Education,H.S. or G.E.D.,Crude Prevalence,33.8,,,32.4,35.2,4835.0,Overall,Overall,EDUCA,39.0,39.0
727009.0,2005.0,OK,Education,Some post-H.S.,Crude Prevalence,28.2,,,26.9,29.5,3790.0,Overall,Overall,EDUCA,39.0,39.0
727010.0,2005.0,OK,Education,College+,Crude Prevalence,23.9,,,22.7,25.1,3017.0,Overall,Overall,EDUCA,39.0,39.0
728469.0,2005.0,OR,Education,Less than H.S.,Crude Prevalence,10.3,,,9.5,11.1,1006.0,Overall,Overall,EDUCA,40.0,40.0
728470.0,2005.0,OR,Education,H.S. or G.E.D.,Crude Prevalence,29.5,,,28.5,30.5,3360.0,Overall,Overall,EDUCA,40.0,40.0
728471.0,2005.0,OR,Education,Some post-H.S.,Crude Prevalence,29.3,,,28.3,30.3,3632.0,Overall,Overall,EDUCA,40.0,40.0
728472.0,2005.0,OR,Education,College+,Crude Prevalence,31.0,,,30.0,32.0,3982.0,Overall,Overall,EDUCA,40.0,40.0
731196.0,2005.0,PA,Education,Less than H.S.,Crude Prevalence,9.6,,,8.8,10.4,1380.0,Overall,Overall,EDUCA,41.0,41.0
731197.0,2005.0,PA,Education,H.S. or G.E.D.,Crude Prevalence,39.0,,,37.7,40.3,5466.0,Overall,Overall,EDUCA,41.0,41.0
731198.0,2005.0,PA,Education,Some post-H.S.,Crude Prevalence,23.0,,,21.8,24.2,2920.0,Overall,Overall,EDUCA,41.0,41.0
731199.0,2005.0,PA,Education,College+,Crude Prevalence,28.4,,,27.2,29.6,3587.0,Overall,Overall,EDUCA,41.0,41.0
735613.0,2005.0,RI,Education,Less than H.S.,Crude Prevalence,11.7,,,10.3,13.1,458.0,Overall,Overall,EDUCA,42.0,42.0
735614.0,2005.0,RI,Education,H.S. or G.E.D.,Crude Prevalence,28.9,,,27.1,30.7,1122.0,Overall,Overall,EDUCA,42.0,42.0
735615.0,2005.0,RI,Education,Some post-H.S.,Crude Prevalence,24.9,,,23.1,26.7,966.0,Overall,Overall,EDUCA,42.0,42.0
735616.0,2005.0,RI,Education,College+,Crude Prevalence,34.5,,,32.7,36.3,1415.0,Overall,Overall,EDUCA,42.0,42.0
737603.0,2005.0,SC,Education,Less than H.S.,Crude Prevalence,12.9,,,12.0,13.8,1147.0,Overall,Overall,EDUCA,43.0,43.0
737604.0,2005.0,SC,Education,H.S. or G.E.D.,Crude Prevalence,33.4,,,32.1,34.7,2681.0,Overall,Overall,EDUCA,43.0,43.0
737605.0,2005.0,SC,Education,Some post-H.S.,Crude Prevalence,26.6,,,25.4,27.8,2120.0,Overall,Overall,EDUCA,43.0,43.0
737606.0,2005.0,SC,Education,College+,Crude Prevalence,27.2,,,26.1,28.3,2469.0,Overall,Overall,EDUCA,43.0,43.0
740182.0,2005.0,SD,Education,Less than H.S.,Crude Prevalence,9.6,,,8.6,10.6,729.0,Overall,Overall,EDUCA,44.0,44.0
740183.0,2005.0,SD,Education,H.S. or G.E.D.,Crude Prevalence,30.2,,,28.8,31.6,2202.0,Overall,Overall,EDUCA,44.0,44.0
740184.0,2005.0,SD,Education,Some post-H.S.,Crude Prevalence,30.4,,,28.9,31.9,1986.0,Overall,Overall,EDUCA,44.0,44.0
740185.0,2005.0,SD,Education,College+,Crude Prevalence,29.8,,,28.4,31.2,1989.0,Overall,Overall,EDUCA,44.0,44.0
742643.0,2005.0,TN,Education,Less than H.S.,Crude Prevalence,11.5,,,10.2,12.8,600.0,Overall,Overall,EDUCA,45.0,45.0
742644.0,2005.0,TN,Education,H.S. or G.E.D.,Crude Prevalence,36.0,,,33.9,38.1,1632.0,Overall,Overall,EDUCA,45.0,45.0
742645.0,2005.0,TN,Education,Some post-H.S.,Crude Prevalence,26.9,,,25.0,28.8,1229.0,Overall,Overall,EDUCA,45.0,45.0
742646.0,2005.0,TN,Education,College+,Crude Prevalence,25.6,,,23.9,27.3,1271.0,Overall,Overall,EDUCA,45.0,45.0
745482.0,2005.0,TX,Education,Less than H.S.,Crude Prevalence,18.8,,,17.5,20.1,1166.0,Overall,Overall,EDUCA,46.0,46.0
745483.0,2005.0,TX,Education,H.S. or G.E.D.,Crude Prevalence,27.9,,,26.4,29.4,1731.0,Overall,Overall,EDUCA,46.0,46.0
